Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID12879,12879,173,0.073,1668.182,1161.303,0,137,137,15,1,-10921639,34.653,34,30,42,25955,2.423,15.321,0.040,1.101
ID13044,13044,173,0.066,1668.321,1160.863,0,138,138,15,1,-10921639,34.266,34,30,41,25665,2.137,57.000,0.037,1.129
ID12990,12990,173,0.060,1666.680,1159.790,0,139,139,15,1,-10921639,34.027,34,30,40,25486,1.991,18.082,0.032,1.072
ID13154,13154,173,0.061,1664.508,1159.992,0,140,140,15,1,-10921639,33.996,34,29,39,25463,1.938,16.475,0.034,1.164
ID13099,13099,173,0.058,1661.146,1160.467,0,141,141,15,1,-10921639,33.669,33,29,39,25218,1.917,16.334,0.030,1.017
ID13208,13208,173,0.055,1659.792,1158.148,0,142,142,15,1,-10921639,33.518,33,29,39,25105,1.817,15.335,0.027,0.984
ID13261,13261,173,0.050,1657.076,1159.152,0,143,143,15,1,-10921639,33.295,33,30,39,24938,1.727,9.995,0.024,0.893
ID13313,13313,173,0.054,1653.796,1159.443,0,144,144,15,1,-10921639,33.450,33,29,39,25054,1.824,15.259,0.027,0.979
ID13366,13366,173,0.052,1653.191,1160.035,0,145,145,15,1,-10921639,33.358,33,30,38,24985,1.615,57.000,0.027,1.073
ID13418,13418,173,0.051,1652.729,1160.817,0,146,146,15,1,-10921639,33.283,33,29,38,24929,1.739,9.746,0.025,0.937
ID13469,13469,173,0.049,1651.923,1161.532,0,147,147,15,1,-10921639,33.254,33,30,38,24907,1.537,15.239,0.025,1.046
ID13520,13520,173,0.049,1653.013,1163.257,0,148,148,15,1,-10921639,33.081,33,29,38,24778,1.753,9.586,0.023,0.846
ID13569,13569,173,0.051,1654.523,1164.201,0,149,149,15,1,-10921639,33.147,33,29,39,24827,1.852,14.797,0.025,0.867
ID13670,13670,173,0.046,1655.157,1165.090,0,150,150,15,1,-10921639,32.977,33,30,38,24700,1.464,15.525,0.022,0.970
ID13619,13619,173,0.047,1656.840,1164.890,0,151,151,15,1,-10921639,32.980,33,30,38,24702,1.460,10.280,0.024,1.039
ID13719,13719,173,0.047,1655.903,1165.614,0,152,152,15,1,-10921639,32.789,33,30,37,24559,1.640,14.971,0.022,0.866
ID13768,13768,173,0.047,1654.141,1164.595,0,153,153,15,1,-10921639,32.876,33,29,38,24624,1.630,15.171,0.022,0.864
ID13871,13871,173,0.046,1653.635,1162.825,0,154,154,15,1,-10921639,32.666,32,28,37,24467,1.572,15.495,0.021,0.855
ID13820,13820,173,0.048,1654.349,1165.480,0,155,155,15,1,-10921639,32.789,32,30,38,24559,1.678,14.882,0.023,0.860
ID13922,13922,173,0.045,1653.890,1165.068,0,156,156,15,1,-10921639,32.676,32,30,38,24474,1.491,14.970,0.020,0.875
ID13973,13973,173,0.046,1652.682,1165.887,0,157,157,15,1,-10921639,32.619,32,29,38,24432,1.576,14.544,0.021,0.851
ID14073,14073,173,0.043,1653.088,1165.530,0,158,158,15,1,-10921639,32.613,32,30,37,24427,1.408,51.347,0.020,0.896
ID14021,14021,173,0.043,1652.420,1166.514,0,159,159,15,1,-10921639,32.570,32,29,37,24395,1.413,15.874,0.020,0.903
ID14123,14123,173,0.042,1651.330,1168.427,0,160,160,15,1,-10921639,32.495,32,29,36,24339,1.351,15.272,0.020,0.943
ID14175,14175,173,0.043,1648.549,1169.303,0,161,161,15,1,-10921639,32.579,32,29,37,24402,1.414,57.000,0.020,0.909
ID14226,14226,173,0.043,1648.957,1168.539,0,162,162,15,1,-10921639,32.569,32,28,38,24394,1.403,14.320,0.021,0.948
ID14278,14278,173,0.043,1648.813,1168.830,0,163,163,15,1,-10921639,32.502,32,29,37,24344,1.550,20.108,0.020,0.814
ID14329,14329,173,0.041,1647.540,1168.266,0,164,164,15,1,-10921639,32.439,32,30,36,24297,1.222,16.352,0.020,1.064
ID10753,10753,174,0.057,1935.000,1098.000,0,96,96,15,1,-10921639,27.822,39,0,45,20839,18.092,9.801,0.120,0.329
ID10804,10804,174,0.081,1935.000,1097.000,0,97,97,15,1,-10921639,28.302,39,0,51,21198,18.483,9.528,0.134,0.362
ID10857,10857,174,0.091,1935.000,1099.000,0,98,98,15,1,-10921639,28.212,39,0,52,21131,18.489,9.923,0.136,0.365
ID10910,10910,174,0.076,1923.578,1102.546,0,99,99,15,1,-10921639,40.368,40,27,54,30236,3.553,31.870,0.180,3.466
ID10963,10963,174,0.106,1918.771,1102.443,0,100,100,15,1,-10921639,41.236,40,35,58,30886,4.428,39.836,0.129,2.134
ID11016,11016,174,0.121,1914.789,1102.217,0,101,101,15,1,-10921639,41.228,40,35,58,30880,4.730,50.916,0.094,1.505
ID11071,11071,174,0.118,1911.086,1102.072,0,102,102,15,1,-10921639,40.665,39,34,57,30458,4.728,57.000,0.062,1.009
ID11123,11123,174,0.112,1908.375,1101.263,0,103,103,15,1,-10921639,40.072,39,34,57,30014,4.477,57.000,0.054,0.913
ID11175,11175,174,0.108,1906.444,1098.906,0,104,104,15,1,-10921639,39.533,38,33,58,29610,4.487,9.700,0.051,0.859
ID11227,11227,174,0.101,1902.093,1099.054,0,105,105,15,1,-10921639,38.761,38,33,55,29032,4.194,9.447,0.048,0.843
ID11281,11281,174,0.099,1900.651,1098.823,0,106,106,15,1,-10921639,38.267,37,33,54,28662,4.190,9.406,0.046,0.802
ID11334,11334,174,0.092,1899.371,1100.281,0,107,107,15,1,-10921639,37.673,36,32,53,28217,3.737,9.653,0.044,0.852
ID11386,11386,174,0.087,1897.167,1100.418,0,108,108,15,1,-10921639,37.100,36,31,55,27788,3.782,9.391,0.040,0.749
ID11438,11438,174,0.087,1896.340,1100.523,0,109,109,15,1,-10921639,36.862,36,32,52,27610,3.618,9.568,0.041,0.807
ID11489,11489,174,0.087,1894.895,1100.844,0,110,110,15,1,-10921639,36.561,35,32,53,27384,3.634,9.370,0.042,0.811
ID11540,11540,174,0.083,1893.593,1102.912,0,111,111,15,1,-10921639,36.256,35,31,51,27156,3.483,9.591,0.040,0.798
ID11593,11593,174,0.079,1891.295,1103.698,0,112,112,15,1,-10921639,35.650,35,30,49,26702,3.491,9.527,0.038,0.740
ID11647,11647,174,0.077,1888.918,1103.683,0,113,113,15,1,-10921639,35.291,34,30,50,26433,3.299,9.339,0.037,0.763
ID11701,11701,174,0.074,1889.310,1105.632,0,114,114,15,1,-10921639,34.989,34,30,48,26207,3.157,9.843,0.035,0.753
ID11754,11754,174,0.072,1889.556,1105.955,0,115,115,15,1,-10921639,34.676,34,30,48,25972,3.057,9.422,0.035,0.770
ID11805,11805,174,0.076,1888.324,1106.307,0,116,116,15,1,-10921639,34.595,34,31,48,25912,3.183,9.540,0.037,0.774
ID11857,11857,174,0.074,1886.419,1103.862,0,117,117,15,1,-10921639,34.577,34,30,49,25898,3.043,9.268,0.037,0.812
ID11961,11961,174,0.071,1883.973,1102.957,0,118,118,15,1,-10921639,34.243,34,30,48,25648,3.117,9.547,0.034,0.720
ID11908,11908,174,0.073,1882.921,1101.098,0,119,119,15,1,-10921639,34.242,33,30,49,25647,3.210,9.381,0.034,0.704
ID12014,12014,174,0.077,1881.489,1100.691,0,120,120,15,1,-10921639,34.290,33,29,50,25683,3.407,9.777,0.038,0.743
ID12065,12065,174,0.074,1881.227,1099.546,0,121,121,15,1,-10921639,34.071,33,29,50,25519,3.342,9.469,0.036,0.708
ID12169,12169,174,0.072,1881.500,1097.559,0,122,122,15,1,-10921639,33.842,33,29,47,25348,3.112,9.575,0.035,0.742
ID12117,12117,174,0.070,1882.621,1098.669,0,123,123,15,1,-10921639,33.712,33,30,47,25250,2.964,9.557,0.034,0.757
ID12223,12223,174,0.065,1882.455,1097.518,0,124,124,15,1,-10921639,33.310,32,30,46,24949,2.776,9.867,0.031,0.724
ID12275,12275,174,0.077,1882.437,1095.239,0,125,125,15,1,-10921639,33.768,33,29,47,25292,3.253,9.423,0.040,0.789
ID12326,12326,174,0.089,1881.615,1094.675,0,126,126,15,1,-10921639,34.231,33,30,50,25639,3.754,9.302,0.048,0.837
ID12378,12378,174,0.088,1880.646,1096.198,0,127,127,15,1,-10921639,34.105,33,30,50,25545,3.797,9.364,0.046,0.787
ID12432,12432,174,0.086,1881.124,1095.117,0,128,128,15,1,-10921639,33.985,33,30,50,25455,3.676,9.541,0.045,0.798
ID12489,12489,174,0.079,1881.535,1093.742,0,129,129,15,1,-10921639,33.542,33,29,49,25123,3.427,9.469,0.041,0.768
ID12599,12599,174,0.080,1881.334,1092.199,0,130,130,15,1,-10921639,33.554,33,29,48,25132,3.386,9.312,0.042,0.803
ID12543,12543,174,0.077,1881.294,1093.812,0,131,131,15,1,-10921639,33.315,32,29,46,24953,3.185,9.437,0.041,0.818
ID12654,12654,174,0.072,1880.844,1093.032,0,132,132,15,1,-10921639,32.981,32,29,45,24703,3.036,9.429,0.036,0.751
ID12710,12710,174,0.069,1878.340,1091.937,0,133,133,15,1,-10921639,32.810,32,27,45,24575,3.016,9.387,0.034,0.716
ID12765,12765,174,0.068,1877.456,1092.952,0,134,134,15,1,-10921639,32.852,32,29,45,24606,2.897,9.568,0.033,0.729
ID12821,12821,174,0.068,1875.721,1093.317,0,135,135,15,1,-10921639,32.820,32,28,46,24582,3.008,9.272,0.034,0.710
ID12930,12930,174,0.073,1873.318,1093.554,0,136,136,15,1,-10921639,32.887,32,29,46,24632,3.258,9.410,0.037,0.716
ID12874,12874,174,0.070,1872.859,1094.653,0,137,137,15,1,-10921639,32.692,32,28,47,24486,3.254,9.541,0.034,0.667
ID13039,13039,174,0.075,1872.112,1093.716,0,138,138,15,1,-10921639,32.975,32,29,48,24698,3.413,9.245,0.039,0.718
ID12985,12985,174,0.074,1871.214,1093.263,0,139,139,15,1,-10921639,32.869,32,29,47,24619,3.271,9.327,0.037,0.711
ID13149,13149,174,0.081,1868.995,1090.636,0,140,140,15,1,-10921639,33.180,32,28,48,24852,3.542,9.351,0.043,0.765
ID13094,13094,174,0.100,1868.915,1088.925,0,141,141,15,1,-10921639,33.991,33,29,51,25459,4.305,9.459,0.055,0.822
ID13203,13203,174,0.100,1866.361,1089.718,0,142,142,15,1,-10921639,34.028,33,29,50,25487,4.275,9.715,0.055,0.835
ID13256,13256,174,0.106,1866.550,1089.390,0,143,143,15,1,-10921639,34.113,33,29,55,25551,4.675,9.383,0.057,0.791
ID13308,13308,174,0.099,1867.904,1089.217,0,144,144,15,1,-10921639,33.729,32,29,52,25263,4.396,9.259,0.053,0.776
ID13361,13361,174,0.092,1867.082,1090.454,0,145,145,15,1,-10921639,33.439,32,29,49,25046,4.084,9.253,0.048,0.746
ID13413,13413,174,0.086,1865.752,1092.457,0,146,146,15,1,-10921639,33.244,32,28,49,24900,3.844,9.374,0.044,0.736
ID13465,13465,174,0.080,1864.983,1092.754,0,147,147,15,1,-10921639,32.963,32,28,46,24689,3.462,9.641,0.041,0.752
ID13516,13516,174,0.075,1863.324,1092.802,0,148,148,15,1,-10921639,32.872,32,29,45,24621,3.058,9.911,0.041,0.850
ID13565,13565,174,0.069,1861.294,1092.229,0,149,149,15,1,-10921639,32.701,32,28,45,24493,2.859,9.438,0.036,0.804
ID13665,13665,174,0.067,1858.884,1091.626,0,150,150,15,1,-10921639,32.674,32,29,46,24473,2.853,9.622,0.036,0.794
ID13615,13615,174,0.067,1855.606,1091.686,0,151,151,15,1,-10921639,32.518,32,29,43,24356,2.797,9.444,0.034,0.771
ID13715,13715,174,0.069,1854.972,1090.692,0,152,152,15,1,-10921639,32.526,32,28,45,24362,2.889,57.000,0.035,0.758
ID13764,13764,174,0.064,1854.196,1090.458,0,153,153,15,1,-10921639,32.319,32,29,44,24207,2.586,9.107,0.033,0.805
ID13867,13867,174,0.064,1852.950,1090.313,0,154,154,15,1,-10921639,32.336,32,29,43,24220,2.707,9.280,0.032,0.738
ID13816,13816,174,0.093,1851.023,1089.445,0,155,155,15,1,-10921639,33.621,33,28,50,25182,3.947,9.333,0.051,0.824
ID13918,13918,174,0.103,1850.870,1090.088,0,156,156,15,1,-10921639,33.975,32,29,53,25447,4.481,9.452,0.057,0.811
ID13969,13969,174,0.095,1851.564,1089.368,0,157,157,15,1,-10921639,33.708,33,28,49,25247,3.959,9.566,0.053,0.856
ID14069,14069,174,0.092,1851.086,1088.617,0,158,158,15,1,-10921639,33.343,32,28,50,24974,4.138,9.932,0.048,0.737
ID14017,14017,174,0.087,1852.483,1089.496,0,159,159,15,1,-10921639,33.208,32,29,49,24873,3.821,9.354,0.045,0.748
ID14119,14119,174,0.085,1853.258,1088.539,0,160,160,15,1,-10921639,33.120,32,27,49,24807,3.730,9.870,0.046,0.774
ID14170,14170,174,0.078,1853.303,1087.397,0,161,161,15,1,-10921639,32.796,32,28,46,24564,3.462,9.320,0.039,0.716
ID14221,14221,174,0.082,1851.495,1089.576,0,162,162,15,1,-10921639,33.012,32,28,47,24726,3.457,9.698,0.043,0.779
ID14272,14272,174,0.075,1849.782,1088.370,0,163,163,15,1,-10921639,32.660,32,28,46,24462,3.297,9.239,0.038,0.726
ID14324,14324,174,0.070,1849.344,1088.119,0,164,164,15,1,-10921639,32.571,32,28,45,24396,2.945,9.485,0.036,0.776
ID14378,14378,174,0.071,1850.932,1087.644,0,165,165,15,1,-10921639,32.557,32,28,46,24385,2.850,15.477,0.039,0.856
ID14433,14433,174,0.066,1851.592,1086.029,0,166,166,15,1,-10921639,32.300,31,28,43,24193,2.773,9.518,0.033,0.744
ID14487,14487,174,0.062,1850.634,1086.876,0,167,167,15,1,-10921639,32.103,31,28,44,24045,2.704,9.257,0.030,0.685
ID14542,14542,174,0.065,1849.839,1088.060,0,168,168,15,1,-10921639,32.195,31,29,43,24114,2.654,9.354,0.034,0.789
ID14595,14595,174,0.062,1848.941,1090.547,0,169,169,15,1,-10921639,32.067,31,28,43,24018,2.655,9.429,0.031,0.717
ID14647,14647,174,0.061,1848.229,1091.081,0,170,170,15,1,-10921639,31.999,31,28,45,23967,2.660,14.140,0.030,0.698
ID14698,14698,174,0.062,1847.625,1090.365,0,171,171,15,1,-10921639,32.047,31,27,45,24003,2.671,9.098,0.030,0.688
ID14750,14750,174,0.058,1846.802,1090.562,0,172,172,15,1,-10921639,31.813,31,28,43,23828,2.575,9.238,0.027,0.654
ID14803,14803,174,0.058,1846.792,1090.706,0,173,173,15,1,-10921639,31.870,31,28,45,23871,2.483,9.404,0.028,0.709
ID14856,14856,174,0.062,1847.600,1091.719,0,174,174,15,1,-10921639,32.076,31,28,45,24025,2.601,9.437,0.031,0.736
ID14910,14910,174,0.078,1847.775,1090.949,0,175,175,15,1,-10921639,32.702,32,28,46,24494,3.326,9.445,0.042,0.795
ID14962,14962,174,0.086,1847.633,1092.167,0,176,176,15,1,-10921639,33.039,32,29,47,24746,3.580,9.162,0.047,0.835
ID15016,15016,174,0.078,1847.242,1091.528,0,177,177,15,1,-10921639,32.752,32,29,47,24531,3.308,9.547,0.042,0.800
ID15070,15070,174,0.074,1846.632,1090.908,0,178,178,15,1,-10921639,32.565,32,29,45,24391,3.159,9.287,0.039,0.783
ID15124,15124,174,0.072,1848.017,1090.349,0,179,179,15,1,-10921639,32.324,31,28,47,24211,3.170,9.334,0.037,0.728
ID15231,15231,174,0.068,1845.551,1091.507,0,180,180,15,1,-10921639,32.126,31,28,45,24062,3.106,9.465,0.033,0.661
ID15178,15178,174,0.070,1845.239,1092.726,0,181,181,15,1,-10921639,32.360,31,28,44,24238,2.976,9.737,0.036,0.759
ID15284,15284,174,0.065,1844.957,1092.268,0,182,182,15,1,-10921639,32.119,31,28,44,24057,2.886,9.129,0.032,0.683
ID15338,15338,174,0.067,1843.013,1092.023,0,183,183,15,1,-10921639,32.131,31,28,45,24066,3.012,9.435,0.032,0.654
ID15393,15393,174,0.069,1842.588,1092.217,0,184,184,15,1,-10921639,32.150,31,28,47,24080,3.184,9.099,0.033,0.636
ID15445,15445,174,0.065,1841.432,1091.842,0,185,185,15,1,-10921639,32.154,31,28,45,24083,2.798,9.357,0.033,0.743
ID15498,15498,174,0.070,1842.701,1091.808,0,186,186,15,1,-10921639,32.222,31,27,45,24134,3.117,9.288,0.034,0.683
ID15551,15551,174,0.069,1843.818,1092.397,0,187,187,15,1,-10921639,32.146,31,28,45,24077,3.069,9.198,0.034,0.685
ID15605,15605,174,0.067,1842.257,1091.919,0,188,188,15,1,-10921639,32.175,31,27,44,24099,2.809,9.589,0.035,0.780
ID15660,15660,174,0.064,1842.445,1090.814,0,189,189,15,1,-10921639,32.027,31,28,44,23988,2.744,9.702,0.032,0.715
ID15766,15766,174,0.108,1841.333,1092.298,0,190,190,15,1,-10921639,33.868,32,28,55,25367,4.973,57.000,0.057,0.737
ID15715,15715,174,0.119,1841.953,1093.350,0,191,191,15,1,-10921639,34.208,32,28,58,25622,5.429,9.336,0.063,0.752
ID15820,15820,174,0.107,1842.938,1091.879,0,192,192,15,1,-10921639,33.860,32,27,55,25361,4.778,9.397,0.058,0.783
ID15876,15876,174,0.098,1842.031,1090.907,0,193,193,15,1,-10921639,33.534,32,28,52,25117,4.364,9.449,0.053,0.779
ID15929,15929,174,0.090,1841.800,1090.786,0,194,194,15,1,-10921639,32.991,32,29,50,24710,3.932,9.320,0.048,0.767
ID15983,15983,174,0.087,1842.372,1091.109,0,195,195,15,1,-10921639,32.809,32,27,48,24574,3.895,9.203,0.046,0.733
ID16038,16038,174,0.080,1842.738,1091.342,0,196,196,15,1,-10921639,32.637,32,28,48,24445,3.512,8.987,0.042,0.742
ID16091,16091,174,0.078,1842.283,1093.365,0,197,197,15,1,-10921639,32.539,31,27,49,24372,3.511,9.404,0.041,0.727
ID16198,16198,174,0.072,1842.148,1093.639,0,198,198,15,1,-10921639,32.284,31,28,46,24181,3.159,9.440,0.036,0.719
ID16147,16147,174,0.069,1842.471,1093.236,0,199,199,15,1,-10921639,32.089,31,28,47,24035,3.128,9.228,0.034,0.667
ID16251,16251,174,0.077,1842.647,1094.148,0,200,200,15,1,-10921639,32.453,31,28,49,24307,3.460,9.340,0.040,0.716
ID16303,16303,174,0.088,1841.966,1094.405,0,201,201,15,1,-10921639,32.874,32,28,51,24623,3.960,9.506,0.046,0.734
ID16355,16355,174,0.092,1842.143,1092.998,0,202,202,15,1,-10921639,33.112,32,28,50,24801,4.090,9.271,0.048,0.745
ID16405,16405,174,0.103,1841.490,1092.033,0,203,203,15,1,-10921639,33.594,32,28,52,25162,4.502,9.569,0.057,0.799
ID16454,16454,174,0.097,1839.944,1091.270,0,204,204,15,1,-10921639,33.294,32,28,51,24937,4.249,9.211,0.052,0.769
ID16505,16505,174,0.086,1839.617,1092.356,0,205,205,15,1,-10921639,32.770,31,27,47,24545,3.777,9.341,0.044,0.739
ID16606,16606,174,0.082,1839.344,1091.417,0,206,206,15,1,-10921639,32.658,32,29,48,24461,3.564,9.082,0.044,0.764
ID16554,16554,174,0.078,1839.831,1091.633,0,207,207,15,1,-10921639,32.522,32,28,46,24359,3.396,9.292,0.041,0.755
ID16654,16654,174,0.075,1840.460,1092.436,0,208,208,15,1,-10921639,32.354,31,28,46,24233,3.117,9.634,0.040,0.805
ID16706,16706,174,0.067,1840.155,1092.637,0,209,209,15,1,-10921639,32.047,31,28,46,24003,3.035,9.297,0.035,0.709
ID16806,16806,174,0.068,1841.295,1093.579,0,210,210,15,1,-10921639,32.170,31,27,45,24095,2.847,9.296,0.036,0.794
ID16756,16756,174,0.067,1840.649,1094.103,0,211,211,15,1,-10921639,32.009,31,28,46,23975,3.046,9.089,0.033,0.663
ID16856,16856,174,0.068,1841.165,1094.812,0,212,212,15,1,-10921639,32.126,31,28,45,24062,2.998,9.566,0.033,0.691
ID16906,16906,174,0.065,1841.593,1096.467,0,213,213,15,1,-10921639,32.047,31,28,44,24003,2.810,9.278,0.033,0.726
ID16955,16955,174,0.064,1842.599,1097.019,0,214,214,15,1,-10921639,31.932,31,28,45,23917,2.870,9.386,0.031,0.673
ID10759,10759,175,0.045,1308.288,1307.086,0,96,96,15,1,-10921639,38.849,39,34,42,29098,1.322,26.827,0.021,1.221
ID10810,10810,175,0.046,1281.794,1305.566,0,97,97,15,1,-10921639,38.605,39,35,42,28915,1.200,27.179,0.022,1.383
ID10863,10863,175,0.042,1250.342,1305.187,0,98,98,15,1,-10921639,37.774,38,34,41,28293,1.178,27.265,0.020,1.256
ID10740,10740,176,0.055,1935.000,714.000,0,96,96,15,1,-10921639,27.276,38,0,44,20430,17.739,9.585,0.116,0.319
ID10791,10791,176,0.047,1935.000,720.000,0,97,97,15,1,-10921639,27.390,39,0,43,20515,17.796,57.000,0.112,0.311
ID10843,10843,176,0.047,1903.543,712.951,0,98,98,15,1,-10921639,39.431,40,36,43,29534,1.435,57.000,0.020,1.070
ID10896,10896,176,0.046,1881.310,708.179,0,99,99,15,1,-10921639,39.033,39,35,43,29236,1.395,26.527,0.020,1.076
ID10949,10949,176,0.048,1863.390,708.451,0,100,100,15,1,-10921639,38.895,39,35,42,29132,1.315,20.732,0.021,1.232
ID11002,11002,176,0.049,1848.329,706.140,0,101,101,15,1,-10921639,38.768,39,35,43,29037,1.510,57.000,0.022,1.115
ID11057,11057,176,0.061,1834.606,705.386,0,102,102,15,1,-10921639,39.566,40,34,44,29635,1.892,57.000,0.031,1.243
ID11109,11109,176,0.064,1821.184,704.641,0,103,103,15,1,-10921639,39.513,39,35,45,29595,1.923,51.059,0.034,1.334
ID11162,11162,176,0.063,1811.307,703.482,0,104,104,15,1,-10921639,39.095,39,34,43,29282,1.846,57.000,0.032,1.320
ID11214,11214,176,0.062,1800.091,699.486,0,105,105,15,1,-10921639,38.714,39,34,43,28997,1.877,20.638,0.030,1.218
ID11268,11268,176,0.066,1790.909,697.626,0,106,106,15,1,-10921639,38.617,39,34,44,28924,2.155,17.950,0.034,1.182
ID11320,11320,176,0.058,1780.776,694.890,0,107,107,15,1,-10921639,38.047,38,34,42,28497,1.751,20.544,0.029,1.243
ID11373,11373,176,0.056,1772.478,693.047,0,108,108,15,1,-10921639,37.634,37,33,42,28188,1.756,26.876,0.029,1.210
ID11424,11424,176,0.054,1760.851,691.055,0,109,109,15,1,-10921639,37.191,37,33,41,27856,1.727,26.595,0.027,1.117
ID11474,11474,176,0.058,1751.561,688.673,0,110,110,15,1,-10921639,37.338,37,34,42,27966,1.633,57.000,0.031,1.367
ID11525,11525,176,0.057,1744.046,687.549,0,111,111,15,1,-10921639,36.997,37,33,41,27711,1.590,26.743,0.031,1.407
ID11577,11577,176,0.054,1733.173,688.019,0,112,112,15,1,-10921639,36.563,37,32,41,27386,1.672,20.445,0.027,1.154
ID11631,11631,176,0.053,1725.677,687.645,0,113,113,15,1,-10921639,36.372,36,33,41,27243,1.627,20.317,0.026,1.139
ID11686,11686,176,0.056,1719.671,689.084,0,114,114,15,1,-10921639,36.248,36,32,41,27150,1.727,27.222,0.029,1.196
ID11741,11741,176,0.055,1711.612,689.993,0,115,115,15,1,-10921639,36.127,36,32,42,27059,1.858,23.776,0.028,1.074
ID11792,11792,176,0.063,1705.382,690.114,0,116,116,15,1,-10921639,36.441,36,32,42,27294,2.164,17.146,0.034,1.095
ID11842,11842,176,0.090,1699.374,688.049,0,117,117,15,1,-10921639,38.093,38,31,46,28532,2.981,16.991,0.051,1.240
ID11944,11944,176,0.119,1696.642,685.416,0,118,118,15,1,-10921639,39.933,40,31,50,29910,3.978,20.113,0.069,1.294
ID11893,11893,176,0.122,1694.967,685.381,0,119,119,15,1,-10921639,39.973,39,31,50,29940,3.989,19.647,0.071,1.323
ID11998,11998,176,0.129,1691.062,684.456,0,120,120,15,1,-10921639,40.111,40,31,50,30043,4.263,20.140,0.076,1.322
ID12052,12052,176,0.117,1687.180,685.338,0,121,121,15,1,-10921639,39.493,39,32,49,29580,3.740,16.047,0.069,1.372
ID12158,12158,176,0.100,1682.210,685.712,0,122,122,15,1,-10921639,38.676,38,31,45,28968,3.231,15.563,0.059,1.335
ID12105,12105,176,0.097,1679.385,685.522,0,123,123,15,1,-10921639,38.256,38,32,45,28654,3.070,16.231,0.057,1.339
ID12211,12211,176,0.090,1675.912,686.410,0,124,124,15,1,-10921639,37.737,37,31,44,28265,2.897,20.052,0.051,1.274
ID12264,12264,176,0.090,1670.904,686.504,0,125,125,15,1,-10921639,37.654,37,32,45,28203,2.868,20.358,0.053,1.325
ID12315,12315,176,0.085,1668.486,688.057,0,126,126,15,1,-10921639,37.294,37,31,44,27933,2.715,19.610,0.049,1.284
ID12367,12367,176,0.081,1665.639,689.589,0,127,127,15,1,-10921639,37.043,37,31,43,27745,2.595,19.585,0.047,1.269
ID12419,12419,176,0.084,1662.262,689.803,0,128,128,15,1,-10921639,37.093,37,31,46,27783,2.741,19.538,0.049,1.273
ID12475,12475,176,0.074,1659.072,689.393,0,129,129,15,1,-10921639,36.474,36,31,43,27319,2.401,20.150,0.042,1.223
ID12587,12587,176,0.072,1654.346,689.915,0,130,130,15,1,-10921639,36.299,36,31,42,27188,2.357,19.690,0.040,1.193
ID12531,12531,176,0.074,1651.849,690.229,0,131,131,15,1,-10921639,36.326,36,31,42,27208,2.259,19.842,0.042,1.295
ID12642,12642,176,0.075,1649.316,688.922,0,132,132,15,1,-10921639,36.319,36,31,43,27203,2.285,26.360,0.044,1.346
ID12698,12698,176,0.074,1646.536,687.126,0,133,133,15,1,-10921639,36.092,36,31,42,27033,2.554,57.000,0.040,1.099
ID12752,12752,176,0.075,1645.043,688.235,0,134,134,15,1,-10921639,36.131,36,31,42,27062,2.412,17.205,0.042,1.207
ID12808,12808,176,0.076,1642.819,689.272,0,135,135,15,1,-10921639,35.955,36,31,43,26930,2.522,15.605,0.041,1.133
ID12918,12918,176,0.071,1641.882,689.335,0,136,136,15,1,-10921639,35.673,36,30,42,26719,2.455,15.652,0.039,1.083
